name,region_id,capacity,lon,short_name,station_id,rental_uris,lat,region_name
North Bethesda Metro,43,25,-77.11287,32075,eda4c5ee-faf7-4dae-b135-3065deb46ffe,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.04753,"Montgomery County, MD (North)"
Old Georgetown Rd & Southwick St,44,19,-77.109647,32039,0825bce9-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.999634,"Montgomery County, MD (South)"
1st & K St NE,42,17,-77.005649,31662,b8b6903d-fabc-48aa-af9b-2c5fb29344b9,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.902386,"Washington, DC"
Eisenhower Ave & Ike Dr,40,15,-77.0824626,31930,b8ba3b0d-9efa-4093-8baa-bb3e7d384c46,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.802738,"Alexandria, VA"
19th & G St NW,42,23,-77.043182,31279,0825fff6-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.898412,"Washington, DC"
Briggs Chaney Park & Ride,44,23,-76.9418666,32088,ac598bfa-89c4-4229-a397-a6279b4cd536,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",39.0778751,"Montgomery County, MD (South)"
Georgia Ave & Piney Branch Rd NW,42,15,-77.027976,31414,08264097-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.967505,"Washington, DC"
Wiehle-Reston Metro South,104,19,-77.3393914103508,32215,08263b08-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.946607921214984,"Fairfax, VA"
Potomac Greens Dr & Slaters Ln,40,11,-77.047494,31083,0825f807-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.82175,"Alexandria, VA"
13th & O St NW/ Logan Circle,42,23,-77.029779,31311,53ebbf74-92df-4665-b863-25bd2d96e0b7,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.908735,"Washington, DC"
4th & M St SW,42,22,-77.017807,31108,08247896-1f3f-11e7-bf6b-3863bb334450,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",38.876941,"Washington, DC"
